month,weekday,day,hour,value
12.0,5.0,26.0,8.0,0.219
12.0,5.0,26.0,9.0,0.2275
12.0,5.0,26.0,10.0,1.255
12.0,5.0,26.0,11.0,0.907
12.0,5.0,26.0,12.0,1.9740000000000002
12.0,5.0,26.0,13.0,1.084
12.0,5.0,26.0,14.0,1.987
12.0,5.0,26.0,15.0,3.849
12.0,5.0,26.0,16.0,2.2405
12.0,5.0,26.0,17.0,3.2385
12.0,5.0,26.0,18.0,1.925
12.0,5.0,26.0,19.0,1.8835
12.0,5.0,26.0,20.0,2.5715
12.0,5.0,26.0,21.0,1.7595
12.0,5.0,26.0,22.0,1.6135000000000002
12.0,5.0,26.0,23.0,1.6844999999999999
12.0,6.0,27.0,0.0,1.3385
12.0,6.0,27.0,1.0,1.1415
12.0,6.0,27.0,2.0,1.135
12.0,6.0,27.0,3.0,0.8619999999999999
12.0,6.0,27.0,4.0,0.403
12.0,6.0,27.0,5.0,0.416
12.0,6.0,27.0,6.0,0.40449999999999997
12.0,6.0,27.0,7.0,0.274
12.0,6.0,27.0,8.0,0.189
12.0,6.0,27.0,9.0,0.241
12.0,6.0,27.0,10.0,1.338
12.0,6.0,27.0,11.0,1.9769999999999999
12.0,6.0,27.0,12.0,1.537
12.0,6.0,27.0,13.0,0.7115
12.0,6.0,27.0,14.0,1.837
12.0,6.0,27.0,15.0,1.2349999999999999
12.0,6.0,27.0,16.0,1.133
12.0,6.0,27.0,17.0,1.5074999999999998
12.0,6.0,27.0,18.0,1.6695000000000002
12.0,6.0,27.0,19.0,1.4865
12.0,6.0,27.0,20.0,1.4575
12.0,6.0,27.0,21.0,1.9955
12.0,6.0,27.0,22.0,1.7235
12.0,6.0,27.0,23.0,1.9205
12.0,0.0,28.0,0.0,1.7325
12.0,0.0,28.0,1.0,0.9605
12.0,0.0,28.0,2.0,0.8939999999999999
12.0,0.0,28.0,3.0,0.742
12.0,0.0,28.0,4.0,0.6295
12.0,0.0,28.0,5.0,0.208
12.0,0.0,28.0,6.0,0.2425
12.0,0.0,28.0,7.0,0.22399999999999998
12.0,0.0,28.0,8.0,0.1915
12.0,0.0,28.0,9.0,0.2245
12.0,0.0,28.0,10.0,0.4385
12.0,0.0,28.0,11.0,1.4925
12.0,0.0,28.0,12.0,0.7130000000000001
12.0,0.0,28.0,13.0,0.7985
12.0,0.0,28.0,14.0,0.473
12.0,0.0,28.0,15.0,0.49
12.0,0.0,28.0,16.0,0.9655
12.0,0.0,28.0,17.0,3.035
12.0,0.0,28.0,18.0,1.7429999999999999
12.0,0.0,28.0,19.0,1.7334999999999998
12.0,0.0,28.0,20.0,1.8355
12.0,0.0,28.0,21.0,1.4529999999999998
12.0,0.0,28.0,22.0,1.501
12.0,0.0,28.0,23.0,1.8559999999999999
12.0,1.0,29.0,0.0,1.3650000000000002
12.0,1.0,29.0,1.0,0.9824999999999999
12.0,1.0,29.0,2.0,0.804
12.0,1.0,29.0,3.0,0.6775
12.0,1.0,29.0,4.0,0.33399999999999996
12.0,1.0,29.0,5.0,0.2165
12.0,1.0,29.0,6.0,0.2445
12.0,1.0,29.0,7.0,0.436
12.0,1.0,29.0,8.0,0.222
12.0,1.0,29.0,9.0,0.2945
12.0,1.0,29.0,10.0,0.231
12.0,1.0,29.0,11.0,0.1735
12.0,1.0,29.0,12.0,0.257
12.0,1.0,29.0,13.0,0.775
12.0,1.0,29.0,14.0,0.8915000000000001
12.0,1.0,29.0,15.0,3.7475
12.0,1.0,29.0,16.0,4.1165
12.0,1.0,29.0,17.0,3.338
12.0,1.0,29.0,18.0,1.929
12.0,1.0,29.0,19.0,1.65
12.0,1.0,29.0,20.0,1.3075
12.0,1.0,29.0,21.0,1.3735
12.0,1.0,29.0,22.0,1.3335
12.0,1.0,29.0,23.0,1.8729999999999998
12.0,2.0,30.0,0.0,1.5635
12.0,2.0,30.0,1.0,1.307
12.0,2.0,30.0,2.0,0.88
12.0,2.0,30.0,3.0,0.23249999999999998
12.0,2.0,30.0,4.0,0.2635
12.0,2.0,30.0,5.0,0.2205
12.0,2.0,30.0,6.0,0.22649999999999998
12.0,2.0,30.0,7.0,0.256
12.0,2.0,30.0,8.0,0.20550000000000002
12.0,2.0,30.0,9.0,0.24
12.0,2.0,30.0,10.0,0.4505
12.0,2.0,30.0,11.0,0.287
12.0,2.0,30.0,12.0,0.34850000000000003
12.0,2.0,30.0,13.0,0.7435
12.0,2.0,30.0,14.0,2.426
12.0,2.0,30.0,15.0,1.453
12.0,2.0,30.0,16.0,1.0594999999999999
12.0,2.0,30.0,17.0,1.2195
12.0,2.0,30.0,18.0,2.2165
12.0,2.0,30.0,19.0,2.705
12.0,2.0,30.0,20.0,1.705
12.0,2.0,30.0,21.0,1.596
12.0,2.0,30.0,22.0,2.239
12.0,2.0,30.0,23.0,2.162
12.0,3.0,31.0,0.0,1.278
12.0,3.0,31.0,1.0,1.0485
12.0,3.0,31.0,2.0,1.029
12.0,3.0,31.0,3.0,0.9219999999999999
12.0,3.0,31.0,4.0,0.478
12.0,3.0,31.0,5.0,0.2415
12.0,3.0,31.0,6.0,0.2685
12.0,3.0,31.0,7.0,0.226
12.0,3.0,31.0,8.0,0.278
12.0,3.0,31.0,9.0,0.71
12.0,3.0,31.0,10.0,0.355
12.0,3.0,31.0,11.0,0.183
12.0,3.0,31.0,12.0,0.7965
12.0,3.0,31.0,13.0,1.488
12.0,3.0,31.0,14.0,0.5549999999999999
12.0,3.0,31.0,15.0,0.2165
12.0,3.0,31.0,16.0,1.0995
12.0,3.0,31.0,17.0,1.343
12.0,3.0,31.0,18.0,2.678
12.0,3.0,31.0,19.0,2.2605
12.0,3.0,31.0,20.0,1.117
12.0,3.0,31.0,21.0,1.115
12.0,3.0,31.0,22.0,1.1265
12.0,3.0,31.0,23.0,1.052
1.0,4.0,1.0,0.0,1.1400000000000001
1.0,4.0,1.0,1.0,1.0225
1.0,4.0,1.0,2.0,1.0494999999999999
1.0,4.0,1.0,3.0,0.7344999999999999
1.0,4.0,1.0,4.0,0.4085
1.0,4.0,1.0,5.0,0.5805
1.0,4.0,1.0,6.0,0.2135
1.0,4.0,1.0,7.0,0.2175
1.0,4.0,1.0,8.0,0.233
1.0,4.0,1.0,9.0,0.20550000000000002
1.0,4.0,1.0,10.0,0.2675
1.0,4.0,1.0,11.0,0.7605000000000001
1.0,4.0,1.0,12.0,1.3005
1.0,4.0,1.0,13.0,1.8045
1.0,4.0,1.0,14.0,1.0945
1.0,4.0,1.0,15.0,0.5985
1.0,4.0,1.0,16.0,0.7755000000000001
1.0,4.0,1.0,17.0,1.9809999999999999
1.0,4.0,1.0,18.0,1.8090000000000002
1.0,4.0,1.0,19.0,3.2555
1.0,4.0,1.0,20.0,4.0649999999999995
1.0,4.0,1.0,21.0,1.9340000000000002
1.0,4.0,1.0,22.0,2.4695
1.0,4.0,1.0,23.0,1.418
1.0,5.0,2.0,0.0,1.27
1.0,5.0,2.0,1.0,1.046
1.0,5.0,2.0,2.0,0.9365
1.0,5.0,2.0,3.0,0.486
1.0,5.0,2.0,4.0,0.22049999999999997
1.0,5.0,2.0,5.0,0.2505
1.0,5.0,2.0,6.0,0.21450000000000002
1.0,5.0,2.0,7.0,0.5325
1.0,5.0,2.0,8.0,0.182
1.0,5.0,2.0,9.0,0.202
1.0,5.0,2.0,10.0,0.1745
1.0,5.0,2.0,11.0,0.2005
1.0,5.0,2.0,12.0,1.1555
1.0,5.0,2.0,13.0,0.7
1.0,5.0,2.0,14.0,1.746
1.0,5.0,2.0,15.0,1.6600000000000001
1.0,5.0,2.0,16.0,2.3674999999999997
1.0,5.0,2.0,17.0,1.419
1.0,5.0,2.0,18.0,1.224
1.0,5.0,2.0,19.0,1.5015
1.0,5.0,2.0,20.0,2.8129999999999997
1.0,5.0,2.0,21.0,2.4855
1.0,5.0,2.0,22.0,1.613
1.0,5.0,2.0,23.0,1.79
1.0,6.0,3.0,0.0,1.6364999999999998
1.0,6.0,3.0,1.0,1.777
1.0,6.0,3.0,2.0,1.495
1.0,6.0,3.0,3.0,1.545
1.0,6.0,3.0,4.0,0.5840000000000001
1.0,6.0,3.0,5.0,0.5315000000000001
1.0,6.0,3.0,6.0,0.254
1.0,6.0,3.0,7.0,0.23299999999999998
1.0,6.0,3.0,8.0,0.2435
1.0,6.0,3.0,9.0,0.9635
1.0,6.0,3.0,10.0,0.9690000000000001
1.0,6.0,3.0,11.0,0.2365
1.0,6.0,3.0,12.0,1.4340000000000002
1.0,6.0,3.0,13.0,2.144
1.0,6.0,3.0,14.0,1.1625
1.0,6.0,3.0,15.0,1.1925
1.0,6.0,3.0,16.0,1.3265
1.0,6.0,3.0,17.0,1.8795
1.0,6.0,3.0,18.0,1.063
1.0,6.0,3.0,19.0,1.506
1.0,6.0,3.0,20.0,1.78
1.0,6.0,3.0,21.0,1.2894999999999999
1.0,6.0,3.0,22.0,1.2405
1.0,6.0,3.0,23.0,1.1669999999999998
1.0,0.0,4.0,0.0,1.0655000000000001
1.0,0.0,4.0,1.0,0.5955
1.0,0.0,4.0,2.0,0.2665
1.0,0.0,4.0,3.0,0.27
1.0,0.0,4.0,4.0,0.2165
1.0,0.0,4.0,5.0,0.239
1.0,0.0,4.0,6.0,0.1895
1.0,0.0,4.0,7.0,0.23249999999999998
1.0,0.0,4.0,8.0,0.1865
1.0,0.0,4.0,9.0,0.5485
1.0,0.0,4.0,10.0,0.9934999999999999
1.0,0.0,4.0,11.0,0.29400000000000004
1.0,0.0,4.0,12.0,1.1325
1.0,0.0,4.0,13.0,1.322
1.0,0.0,4.0,14.0,1.458
1.0,0.0,4.0,15.0,0.527
1.0,0.0,4.0,16.0,0.984
1.0,0.0,4.0,17.0,1.8035
1.0,0.0,4.0,18.0,4.199
1.0,0.0,4.0,19.0,1.823
1.0,0.0,4.0,20.0,1.9820000000000002
1.0,0.0,4.0,21.0,1.4845000000000002
1.0,0.0,4.0,22.0,1.1869999999999998
1.0,0.0,4.0,23.0,1.0485
1.0,1.0,5.0,0.0,0.7495
1.0,1.0,5.0,1.0,0.40299999999999997
1.0,1.0,5.0,2.0,0.257
1.0,1.0,5.0,3.0,0.20450000000000002
1.0,1.0,5.0,4.0,0.253
1.0,1.0,5.0,5.0,0.201
1.0,1.0,5.0,6.0,0.2445
1.0,1.0,5.0,7.0,0.198
1.0,1.0,5.0,8.0,0.2385
1.0,1.0,5.0,9.0,0.5045000000000001
1.0,1.0,5.0,10.0,1.4985
1.0,1.0,5.0,11.0,0.5820000000000001
1.0,1.0,5.0,12.0,0.869
1.0,1.0,5.0,13.0,0.248
1.0,1.0,5.0,14.0,1.1285
1.0,1.0,5.0,15.0,0.667
1.0,1.0,5.0,16.0,0.188
1.0,1.0,5.0,17.0,1.0939999999999999
1.0,1.0,5.0,18.0,2.6660000000000004
1.0,1.0,5.0,19.0,2.061
1.0,1.0,5.0,20.0,1.9395000000000002
1.0,1.0,5.0,21.0,4.0985000000000005
1.0,1.0,5.0,22.0,1.2305000000000001
1.0,1.0,5.0,23.0,1.3325
1.0,2.0,6.0,0.0,1.21
1.0,2.0,6.0,1.0,0.9465
1.0,2.0,6.0,2.0,0.5755
1.0,2.0,6.0,3.0,0.4085
1.0,2.0,6.0,4.0,0.3785
1.0,2.0,6.0,5.0,0.48950000000000005
1.0,2.0,6.0,6.0,0.374
1.0,2.0,6.0,7.0,0.22899999999999998
1.0,2.0,6.0,8.0,0.353
1.0,2.0,6.0,9.0,0.3385
1.0,2.0,6.0,10.0,0.544
1.0,2.0,6.0,11.0,0.6395
1.0,2.0,6.0,12.0,1.783
1.0,2.0,6.0,13.0,2.16
1.0,2.0,6.0,14.0,0.8475
1.0,2.0,6.0,15.0,1.06
1.0,2.0,6.0,16.0,2.2555
1.0,2.0,6.0,17.0,1.688
1.0,2.0,6.0,18.0,2.205
1.0,2.0,6.0,19.0,1.5365000000000002
1.0,2.0,6.0,20.0,1.6995
1.0,2.0,6.0,21.0,1.355
1.0,2.0,6.0,22.0,1.4395
1.0,2.0,6.0,23.0,1.312
1.0,3.0,7.0,0.0,1.2815
1.0,3.0,7.0,1.0,1.1280000000000001
1.0,3.0,7.0,2.0,0.4755
1.0,3.0,7.0,3.0,0.388
1.0,3.0,7.0,4.0,0.3135
1.0,3.0,7.0,5.0,0.3425
1.0,3.0,7.0,6.0,0.29
1.0,3.0,7.0,7.0,0.317
1.0,3.0,7.0,8.0,0.35850000000000004
1.0,3.0,7.0,9.0,0.1925
1.0,3.0,7.0,10.0,0.6525
1.0,3.0,7.0,11.0,0.2725
1.0,3.0,7.0,12.0,0.196
1.0,3.0,7.0,13.0,0.2195
1.0,3.0,7.0,14.0,0.4445
1.0,3.0,7.0,15.0,1.661
1.0,3.0,7.0,16.0,1.907
1.0,3.0,7.0,17.0,3.2475
1.0,3.0,7.0,18.0,1.5474999999999999
1.0,3.0,7.0,19.0,1.3900000000000001
1.0,3.0,7.0,20.0,1.621
1.0,3.0,7.0,21.0,1.7445
1.0,3.0,7.0,22.0,1.8425
1.0,3.0,7.0,23.0,1.0499999999999998
1.0,4.0,8.0,0.0,0.668
1.0,4.0,8.0,1.0,0.4485
1.0,4.0,8.0,2.0,0.3215
1.0,4.0,8.0,3.0,0.2615
1.0,4.0,8.0,4.0,0.2975
1.0,4.0,8.0,5.0,0.165
1.0,4.0,8.0,6.0,0.189
1.0,4.0,8.0,7.0,0.6635000000000001
1.0,4.0,8.0,8.0,0.5605
1.0,4.0,8.0,9.0,0.1885
1.0,4.0,8.0,10.0,0.1925
1.0,4.0,8.0,11.0,0.147
1.0,4.0,8.0,12.0,0.173
1.0,4.0,8.0,13.0,0.543
1.0,4.0,8.0,14.0,1.411
1.0,4.0,8.0,15.0,0.616
1.0,4.0,8.0,16.0,0.622
1.0,4.0,8.0,17.0,1.1545
1.0,4.0,8.0,18.0,3.18
1.0,4.0,8.0,19.0,2.6305
1.0,4.0,8.0,20.0,2.2765
1.0,4.0,8.0,21.0,2.0445
1.0,4.0,8.0,22.0,1.989
1.0,4.0,8.0,23.0,2.8145
1.0,5.0,9.0,0.0,1.9535
1.0,5.0,9.0,1.0,0.8545
1.0,5.0,9.0,2.0,0.5145
1.0,5.0,9.0,3.0,0.42400000000000004
1.0,5.0,9.0,4.0,0.2845
1.0,5.0,9.0,5.0,0.241
1.0,5.0,9.0,6.0,0.3435
1.0,5.0,9.0,7.0,0.174
1.0,5.0,9.0,8.0,0.1975
1.0,5.0,9.0,9.0,0.153
1.0,5.0,9.0,10.0,0.183
1.0,5.0,9.0,11.0,0.153
1.0,5.0,9.0,12.0,0.9955
1.0,5.0,9.0,13.0,0.984
1.0,5.0,9.0,14.0,1.8585
1.0,5.0,9.0,15.0,0.53
1.0,5.0,9.0,16.0,0.5685
1.0,5.0,9.0,17.0,1.5695000000000001
1.0,5.0,9.0,18.0,2.1845
1.0,5.0,9.0,19.0,3.136
1.0,5.0,9.0,20.0,1.376
1.0,5.0,9.0,21.0,1.498
1.0,5.0,9.0,22.0,1.5015
1.0,5.0,9.0,23.0,1.4335
1.0,6.0,10.0,0.0,2.0025
1.0,6.0,10.0,1.0,1.621
1.0,6.0,10.0,2.0,0.793
1.0,6.0,10.0,3.0,0.8035
1.0,6.0,10.0,4.0,0.6615
1.0,6.0,10.0,5.0,0.2295
1.0,6.0,10.0,6.0,0.231
1.0,6.0,10.0,7.0,0.21650000000000003
1.0,6.0,10.0,8.0,0.20600000000000002
1.0,6.0,10.0,9.0,0.1895
1.0,6.0,10.0,10.0,0.7525000000000001
1.0,6.0,10.0,11.0,1.3405
1.0,6.0,10.0,12.0,0.7070000000000001
1.0,6.0,10.0,13.0,1.511
1.0,6.0,10.0,14.0,1.0345
1.0,6.0,10.0,15.0,2.2235
1.0,6.0,10.0,16.0,3.0060000000000002
1.0,6.0,10.0,17.0,3.4105
1.0,6.0,10.0,18.0,3.1695
1.0,6.0,10.0,19.0,2.1355
1.0,6.0,10.0,20.0,1.58
1.0,6.0,10.0,21.0,1.3505
1.0,6.0,10.0,22.0,1.2854999999999999
1.0,6.0,10.0,23.0,0.7165
1.0,0.0,11.0,0.0,0.8065
1.0,0.0,11.0,1.0,0.6659999999999999
1.0,0.0,11.0,2.0,0.525
1.0,0.0,11.0,3.0,0.395
1.0,0.0,11.0,4.0,0.2895
1.0,0.0,11.0,5.0,0.267
1.0,0.0,11.0,6.0,0.2585
1.0,0.0,11.0,7.0,0.2535
1.0,0.0,11.0,8.0,0.1845
1.0,0.0,11.0,9.0,0.36200000000000004
1.0,0.0,11.0,10.0,0.5755
1.0,0.0,11.0,11.0,0.885
1.0,0.0,11.0,12.0,0.986
1.0,0.0,11.0,13.0,0.28300000000000003
1.0,0.0,11.0,14.0,0.552
1.0,0.0,11.0,15.0,0.897
1.0,0.0,11.0,16.0,2.2855
1.0,0.0,11.0,17.0,1.8125
1.0,0.0,11.0,18.0,2.339
1.0,0.0,11.0,19.0,2.347
1.0,0.0,11.0,20.0,1.7389999999999999
1.0,0.0,11.0,21.0,1.4865
1.0,0.0,11.0,22.0,2.133
1.0,0.0,11.0,23.0,1.6475
1.0,1.0,12.0,0.0,1.576
1.0,1.0,12.0,1.0,0.7994999999999999
1.0,1.0,12.0,2.0,0.563
1.0,1.0,12.0,3.0,0.26849999999999996
1.0,1.0,12.0,4.0,0.281
1.0,1.0,12.0,5.0,0.20950000000000002
1.0,1.0,12.0,6.0,0.2415
1.0,1.0,12.0,7.0,0.2505
1.0,1.0,12.0,8.0,0.20700000000000002
1.0,1.0,12.0,9.0,0.39549999999999996
1.0,1.0,12.0,10.0,0.245
1.0,1.0,12.0,11.0,0.1795
1.0,1.0,12.0,12.0,1.4275
1.0,1.0,12.0,13.0,0.5660000000000001
1.0,1.0,12.0,14.0,3.0215
1.0,1.0,12.0,15.0,1.6429999999999998
1.0,1.0,12.0,16.0,1.8145
1.0,1.0,12.0,17.0,1.962
1.0,1.0,12.0,18.0,3.2845
1.0,1.0,12.0,19.0,1.7985
1.0,1.0,12.0,20.0,1.5465
1.0,1.0,12.0,21.0,2.0395
1.0,1.0,12.0,22.0,2.251
1.0,1.0,12.0,23.0,2.0090000000000003
1.0,2.0,13.0,0.0,0.884
1.0,2.0,13.0,1.0,0.5245
1.0,2.0,13.0,2.0,0.23299999999999998
1.0,2.0,13.0,3.0,0.2195
1.0,2.0,13.0,4.0,0.239
1.0,2.0,13.0,5.0,0.21650000000000003
1.0,2.0,13.0,6.0,0.46399999999999997
1.0,2.0,13.0,7.0,0.7895000000000001
1.0,2.0,13.0,8.0,0.5515
1.0,2.0,13.0,9.0,0.2175
1.0,2.0,13.0,10.0,0.23149999999999998
1.0,2.0,13.0,11.0,0.20950000000000002
1.0,2.0,13.0,12.0,0.2105
1.0,2.0,13.0,13.0,0.2285
1.0,2.0,13.0,14.0,1.2469999999999999
1.0,2.0,13.0,15.0,1.0390000000000001
1.0,2.0,13.0,16.0,0.5435
1.0,2.0,13.0,17.0,0.9830000000000001
1.0,2.0,13.0,18.0,4.243
1.0,2.0,13.0,19.0,1.8305000000000002
1.0,2.0,13.0,20.0,1.535
1.0,2.0,13.0,21.0,1.4805000000000001
1.0,2.0,13.0,22.0,1.388
1.0,2.0,13.0,23.0,0.8165
1.0,3.0,14.0,0.0,0.6595
1.0,3.0,14.0,1.0,0.704
1.0,3.0,14.0,2.0,0.7115
1.0,3.0,14.0,3.0,0.4935
1.0,3.0,14.0,4.0,0.4215
1.0,3.0,14.0,5.0,0.222
1.0,3.0,14.0,6.0,0.28
1.0,3.0,14.0,7.0,1.1215000000000002
1.0,3.0,14.0,8.0,0.855
1.0,3.0,14.0,9.0,0.552
1.0,3.0,14.0,10.0,0.4825
1.0,3.0,14.0,11.0,0.48150000000000004
1.0,3.0,14.0,12.0,0.788
1.0,3.0,14.0,13.0,0.7104999999999999
1.0,3.0,14.0,14.0,0.868
1.0,3.0,14.0,15.0,1.6475
1.0,3.0,14.0,16.0,0.825
1.0,3.0,14.0,17.0,2.1995
1.0,3.0,14.0,18.0,3.336
1.0,3.0,14.0,19.0,2.0185
1.0,3.0,14.0,20.0,2.4455
1.0,3.0,14.0,21.0,3.4095
1.0,3.0,14.0,22.0,1.264
1.0,3.0,14.0,23.0,1.2694999999999999
1.0,4.0,15.0,0.0,0.889
1.0,4.0,15.0,1.0,0.664
1.0,4.0,15.0,2.0,0.2665
1.0,4.0,15.0,3.0,0.27449999999999997
1.0,4.0,15.0,4.0,0.2155
1.0,4.0,15.0,5.0,0.2645
1.0,4.0,15.0,6.0,0.23099999999999998
1.0,4.0,15.0,7.0,0.978
1.0,4.0,15.0,8.0,0.454
1.0,4.0,15.0,9.0,1.017
1.0,4.0,15.0,10.0,0.2545
1.0,4.0,15.0,11.0,0.276
1.0,4.0,15.0,12.0,1.5145
1.0,4.0,15.0,13.0,0.8405
1.0,4.0,15.0,14.0,0.8845000000000001
1.0,4.0,15.0,15.0,0.665
1.0,4.0,15.0,16.0,1.181
1.0,4.0,15.0,17.0,1.51
1.0,4.0,15.0,18.0,1.2565
1.0,4.0,15.0,19.0,2.2535
1.0,4.0,15.0,20.0,1.2734999999999999
1.0,4.0,15.0,21.0,1.302
1.0,4.0,15.0,22.0,1.222
1.0,4.0,15.0,23.0,1.37
1.0,5.0,16.0,0.0,1.2770000000000001
1.0,5.0,16.0,1.0,1.353
1.0,5.0,16.0,2.0,0.7335
1.0,5.0,16.0,3.0,0.7175
1.0,5.0,16.0,4.0,0.5785
1.0,5.0,16.0,5.0,0.287
1.0,5.0,16.0,6.0,0.237
1.0,5.0,16.0,7.0,0.28049999999999997
1.0,5.0,16.0,8.0,0.195
1.0,5.0,16.0,9.0,0.239
1.0,5.0,16.0,10.0,0.708
1.0,5.0,16.0,11.0,0.7124999999999999
1.0,5.0,16.0,12.0,1.031
1.0,5.0,16.0,13.0,0.432
1.0,5.0,16.0,14.0,1.0390000000000001
1.0,5.0,16.0,15.0,0.7324999999999999
1.0,5.0,16.0,16.0,0.5985
1.0,5.0,16.0,17.0,1.3784999999999998
1.0,5.0,16.0,18.0,2.536
1.0,5.0,16.0,19.0,2.1790000000000003
1.0,5.0,16.0,20.0,1.389
1.0,5.0,16.0,21.0,1.2469999999999999
1.0,5.0,16.0,22.0,1.52
1.0,5.0,16.0,23.0,1.447
1.0,6.0,17.0,0.0,1.5885
1.0,6.0,17.0,1.0,1.1804999999999999
1.0,6.0,17.0,2.0,0.4445
1.0,6.0,17.0,3.0,0.5075
1.0,6.0,17.0,4.0,0.392
1.0,6.0,17.0,5.0,0.3695
1.0,6.0,17.0,6.0,0.38749999999999996
1.0,6.0,17.0,7.0,0.3615
1.0,6.0,17.0,8.0,0.33099999999999996
1.0,6.0,17.0,9.0,0.23500000000000001
1.0,6.0,17.0,10.0,0.2075
1.0,6.0,17.0,11.0,0.33599999999999997
1.0,6.0,17.0,12.0,1.9765000000000001
1.0,6.0,17.0,13.0,0.5940000000000001
1.0,6.0,17.0,14.0,1.832
1.0,6.0,17.0,15.0,1.976
1.0,6.0,17.0,16.0,2.793
1.0,6.0,17.0,17.0,3.524
1.0,6.0,17.0,18.0,3.2175000000000002
1.0,6.0,17.0,19.0,1.2605
1.0,6.0,17.0,20.0,1.307
1.0,6.0,17.0,21.0,1.347
1.0,6.0,17.0,22.0,1.4545
1.0,6.0,17.0,23.0,1.1840000000000002
1.0,0.0,18.0,0.0,0.733
1.0,0.0,18.0,1.0,0.26
1.0,0.0,18.0,2.0,0.23399999999999999
1.0,0.0,18.0,3.0,0.2605
1.0,0.0,18.0,4.0,0.2275
1.0,0.0,18.0,5.0,0.271
1.0,0.0,18.0,6.0,1.3984999999999999
1.0,0.0,18.0,7.0,0.7535000000000001
1.0,0.0,18.0,8.0,0.6195
1.0,0.0,18.0,9.0,0.277
1.0,0.0,18.0,10.0,0.235
1.0,0.0,18.0,11.0,0.23500000000000001
1.0,0.0,18.0,12.0,0.21200000000000002
1.0,0.0,18.0,13.0,0.52
1.0,0.0,18.0,14.0,0.8170000000000001
1.0,0.0,18.0,15.0,0.3045
1.0,0.0,18.0,16.0,1.0105
1.0,0.0,18.0,17.0,1.211
1.0,0.0,18.0,18.0,2.2715
1.0,0.0,18.0,19.0,2.1189999999999998
1.0,0.0,18.0,20.0,2.0709999999999997
1.0,0.0,18.0,21.0,1.3795
1.0,0.0,18.0,22.0,2.3514999999999997
1.0,0.0,18.0,23.0,1.442
1.0,1.0,19.0,0.0,0.918
1.0,1.0,19.0,1.0,0.346
1.0,1.0,19.0,2.0,0.2575
1.0,1.0,19.0,3.0,0.261
1.0,1.0,19.0,4.0,0.23
1.0,1.0,19.0,5.0,0.28200000000000003
1.0,1.0,19.0,6.0,0.226
1.0,1.0,19.0,7.0,1.06
1.0,1.0,19.0,8.0,0.346
1.0,1.0,19.0,9.0,0.9445
1.0,1.0,19.0,10.0,0.23850000000000002
1.0,1.0,19.0,11.0,0.2515
1.0,1.0,19.0,12.0,0.3735
1.0,1.0,19.0,13.0,0.6779999999999999
1.0,1.0,19.0,14.0,0.653
1.0,1.0,19.0,15.0,2.213
1.0,1.0,19.0,16.0,0.8295
1.0,1.0,19.0,17.0,0.9590000000000001
1.0,1.0,19.0,18.0,2.681
1.0,1.0,19.0,19.0,2.254
1.0,1.0,19.0,20.0,2.149
1.0,1.0,19.0,21.0,2.209
1.0,1.0,19.0,22.0,1.41
1.0,1.0,19.0,23.0,1.1955
1.0,2.0,20.0,0.0,1.054
1.0,2.0,20.0,1.0,0.4165
1.0,2.0,20.0,2.0,0.296
1.0,2.0,20.0,3.0,0.218
1.0,2.0,20.0,4.0,0.28600000000000003
1.0,2.0,20.0,5.0,0.2285
1.0,2.0,20.0,6.0,0.2805
1.0,2.0,20.0,7.0,1.0355
1.0,2.0,20.0,8.0,0.4605
1.0,2.0,20.0,9.0,0.41900000000000004
1.0,2.0,20.0,10.0,0.9115
1.0,2.0,20.0,11.0,0.6805
1.0,2.0,20.0,12.0,0.398
1.0,2.0,20.0,13.0,0.3425
1.0,2.0,20.0,14.0,1.2105
1.0,2.0,20.0,15.0,0.8039999999999999
1.0,2.0,20.0,16.0,0.5860000000000001
1.0,2.0,20.0,17.0,1.126
1.0,2.0,20.0,18.0,1.2905000000000002
1.0,2.0,20.0,19.0,3.2225
1.0,2.0,20.0,20.0,2.8125
1.0,2.0,20.0,21.0,2.6765
1.0,2.0,20.0,22.0,2.9425
1.0,2.0,20.0,23.0,0.704
1.0,3.0,21.0,0.0,0.3125
1.0,3.0,21.0,1.0,0.253
1.0,3.0,21.0,2.0,0.239
1.0,3.0,21.0,3.0,0.247
1.0,3.0,21.0,4.0,0.2375
1.0,3.0,21.0,5.0,0.25
1.0,3.0,21.0,6.0,0.231
1.0,3.0,21.0,7.0,0.5835
1.0,3.0,21.0,8.0,0.662
1.0,3.0,21.0,9.0,0.354
1.0,3.0,21.0,10.0,0.255
1.0,3.0,21.0,11.0,0.2525
1.0,3.0,21.0,12.0,0.2605
1.0,3.0,21.0,13.0,0.7165
1.0,3.0,21.0,14.0,1.2585
1.0,3.0,21.0,15.0,0.5675
1.0,3.0,21.0,16.0,0.7675000000000001
1.0,3.0,21.0,17.0,1.4395
1.0,3.0,21.0,18.0,1.3639999999999999
1.0,3.0,21.0,19.0,1.9355
1.0,3.0,21.0,20.0,1.287
1.0,3.0,21.0,21.0,1.413
1.0,3.0,21.0,22.0,1.8005
1.0,3.0,21.0,23.0,1.3745
1.0,4.0,22.0,0.0,0.367
1.0,4.0,22.0,1.0,0.294
1.0,4.0,22.0,2.0,0.34950000000000003
1.0,4.0,22.0,3.0,0.306
1.0,4.0,22.0,4.0,0.33999999999999997
1.0,4.0,22.0,5.0,0.287
1.0,4.0,22.0,6.0,0.33399999999999996
1.0,4.0,22.0,7.0,0.5345
